-5.0,-4.0,1.0,0.61
25.0,8.0,-1.0,0.46
-10.0,-16.0,-1.0,0.48
5.0,1.0,-1.0,0.44
-15.0,-16.0,-1.0,0.54
-30.0,1.0,1.0,0.50
15.0,-9.0,-1.0,0.40
-25.0,-4.0,1.0,0.41
-5.0,-2.0,1.0,0.93
-10.0,4.0,-1.0,0.32
5.0,-16.0,-1.0,0.41
-10.0,-4.0,1.0,0.38
-10.0,-2.0,1.0,0.51
-5.0,1.0,-1.0,0.57
-45.0,1.0,1.0,1.15
-20.0,8.0,1.0,0.68
20.0,-12.0,1.0,1.12
-45.0,-2.0,1.0,1.00
0.0,8.0,1.0,0.45
20.0,4.0,-1.0,0.58
-25.0,-2.0,1.0,1.73
-15.0,4.0,1.0,0.51
-15.0,1.0,1.0,0.90
-20.0,-4.0,-1.0,1.01
40.0,-12.0,99.0,0.10
15.0,-2.0,-1.0,0.39
-25.0,8.0,1.0,0.80
-35.0,-4.0,1.0,0.70
-35.0,-16.0,-1.0,0.72
0.0,-2.0,1.0,1.41
-35.0,8.0,1.0,6.67
5.0,8.0,1.0,3.49
0.0,4.0,1.0,13.24
-25.0,4.0,1.0,12.64
-10.0,1.0,1.0,7.30
40.0,-4.0,1.0,0.71
-45.0,8.0,1.0,0.38
